post_id;pf_post_id;post_date;account_id;pf_account_id;chunk_id;document_id;document_text;lemmatized_text;sentences;post_url;sentiment;topic;label;x;y;proba;screen_name;description;followers;followings;user_posts;post_engagements;post_reactions;post_comments;post_shares;post_views;post_quotes;citations;repartages;sentiment_score
9743662;1916553481072026042;2025-04-27 18:02:12;3039756;1170357682802429955;3061690;12096937;wild to me that silicon valley is dismantling diversity, equity, and inclusion efforts for humans at the same time they’re debating whether to expand human rights to robots;wild silicon valley dismantle diversity equity inclusion effort human time debate expand human right robot;wild to me that silicon valley is dismantling diversity, equity, and inclusion efforts for humans at the same time they’re debating whether to expand human rights to robots;https://twitter.com/i/web/status/1916553481072026042;very negative;56;AI;0,7535724639892578;-0,1299295425415039;0,842432975769043;prof_fsultana;Professor, author, speaker | climate justice, water governance, anti-colonial politics, decolonization, political ecology, geography, human rights, Global South;34703;4420;41146;814;654;30;130;0;0;0;0;-1.0
9743709;1907546411018891685;2025-04-02 21:31:19;3044442;375895295;3065013;12098308;This is a must read on the accelerating dystopia!;read accelerate dystopia;This is a must read on the accelerating dystopia!;https://twitter.com/i/web/status/1907546411018891685;negative;56;AI;0,6750049591064453;-0,2646183967590332;0,5640136003494263;christopherwr11;Professor University of Sydney. Author of Climate Change, Capitalism and Corporations (2015) & Organising Responses to Climate Change (2022);7682;4287;34860;1;1;0;0;130;0;0;0;-0.5
9743745;1840414315070804143;2024-09-29 15:32:20;3051703;1215462115592560640;3065245;12098589;"New podcast episode from us @FilesGeneva 

""Everyone should benefit from science. That's a progressive understanding of science"": @ColinJCarlson  on the Pathogen Access &amp; Benefits Sharing System";new podcast episode benefit science progressive understanding science pathogen access benefits sharing system;"New podcast episode from us @FilesGeneva ""Everyone should benefit from science. That's a progressive understanding of science"": @ColinJCarlson on the Pathogen Access & Benefits Sharing System";https://twitter.com/i/web/status/1840414315070804143;very negative;56;AI;0,8447160720825195;-0,38608264923095703;0,6290022134780884;colinjcarlson;Climate epidemiologist at @YaleEMD, PI of @viralemergence, working to save what can be saved, so as to open up some kind of future. Krakoa is for all mutants.;11927;455;11790;1;0;0;1;0;0;0;0;-1.0
9743747;1840414304014672273;2024-09-29 15:32:17;3051703;1215462115592560640;3065255;12098613;"New podcast episode from us @FilesGeneva

""Everyone should benefit from science. That's a progressive understanding of science"": @ColinJCarlson
on the Pathogen Access &amp; Benefits Sharing System";new podcast episode benefit science progressive understanding science pathogen access benefits sharing system;"New podcast episode from us @FilesGeneva ""Everyone should benefit from science. That's a progressive understanding of science"": @ColinJCarlson on the Pathogen Access & Benefits Sharing System";https://twitter.com/i/web/status/1840414304014672273;very negative;56;AI;0,8954982757568359;-0,5040187835693359;0,7136010527610779;colinjcarlson;Climate epidemiologist at @YaleEMD, PI of @viralemergence, working to save what can be saved, so as to open up some kind of future. Krakoa is for all mutants.;11927;455;11790;2;1;0;1;0;0;0;0;-1.0
9743762;1786173899534954643;2024-05-02 23:20:17;3049501;830875096780771328;3080396;12087843;It's pretty telling when a bad faith actor is trying to discredit a scientific expert and the best they can come up with is guilt by association.;pretty tell bad faith actor try discredit scientific expert good come guilt association;It's pretty telling when a bad faith actor is trying to discredit a scientific expert and the best they can come up with is guilt by association.;https://twitter.com/i/web/status/1786173899534954643;positive;56;AI;0,8015890121459961;-0,15707015991210938;0,8418087959289551;johnfocook;A man called Cook. Author of Cranky Uncle vs. Climate Change, founder of https://t.co/DrONUqxWuY.;7443;994;5109;13;10;1;2;1296;0;0;1;0.5
9743877;1844415188428259782;2024-10-10 16:30:23;3039385;2494473072;3065508;12098856;"George and I (both sons of chemistry professors) have been friends for 20+ years. He's smart, passionate, entrepreneurial &amp; combines his executive business success w/ policy depth. I'm so glad he's running and he would be an effective member of Congress. Y'all should support him!";george son chemistry professor friend + year smart passionate entrepreneurial combine executive business success w/ policy depth glad run effective member congress y'all support;George and I (both sons of chemistry professors) have been friends for 20+ years. He's smart, passionate, entrepreneurial & combines his executive business success w/ policy depth. I'm so glad he's running and he would be an effective member of Congress. Y'all should support him!;https://twitter.com/i/web/status/1844415188428259782;very negative;56;AI;0,8055248260498047;-0,34650278091430664;0,7491358518600464;michaelewebber;Author of https://t.co/x4vAbIWafH & Power Trip & Thirst 4 Power & https://t.co/Vf6vayPZxB | @UTAustin @WebberEnergy | Father, Husband | RT≠E, opinions my own;15883;2017;38773;3;3;0;0;990;0;0;0;-1.0
9743892;1828582327800263029;2024-08-27 23:56:15;3051703;1215462115592560640;3065263;12098627;(The singular challenge for scientists working in this space? Stop listening to those editorial writers and letting them set the terms on the solution space.);singular challenge scientist work space stop listen editorial writer let set term solution space;(The singular challenge for scientists working in this space? Stop listening to those editorial writers and letting them set the terms on the solution space.);https://twitter.com/i/web/status/1828582327800263029;very negative;56;AI;0,9157114028930664;-0,3723306655883789;0,5930562615394592;colinjcarlson;Climate epidemiologist at @YaleEMD, PI of @viralemergence, working to save what can be saved, so as to open up some kind of future. Krakoa is for all mutants.;11927;455;11790;3;3;0;0;416;0;0;0;-1.0
9743914;1843696284991139857;2024-10-08 16:53:43;3039385;2494473072;3065724;12099182;"""AI is part of the problem and part of the solution in the energy sector."" -@MichaelEWebber";ai problem solution energy sector -@michaelewebber;"""AI is part of the problem and part of the solution in the energy sector."" -@MichaelEWebber";https://twitter.com/i/web/status/1843696284991139857;neutral;71;AI;3,245698928833008;0,5584182739257812;1,0;michaelewebber;Author of https://t.co/x4vAbIWafH & Power Trip & Thirst 4 Power & https://t.co/Vf6vayPZxB | @UTAustin @WebberEnergy | Father, Husband | RT≠E, opinions my own;15883;2017;38773;9;5;0;4;0;0;0;0;0.0
9744012;1736167230491242980;2023-12-16 23:31:38;3049501;830875096780771328;3065661;12099062;Had an in-depth chat with @ThinkingPowers about the @crankyuncles and @crankyunclevax games, explaining the techniques used in science misinformation;depth chat @thinkingpower @crankyuncles @crankyunclevax game explain technique science misinformation;Had an in-depth chat with @ThinkingPowers about the @crankyuncles and @crankyunclevax games, explaining the techniques used in science misinformation;https://twitter.com/i/web/status/1736167230491242980;neutral;56;AI;0,7659716606140137;-0,42099952697753906;0,5785610675811768;johnfocook;A man called Cook. Author of Cranky Uncle vs. Climate Change, founder of https://t.co/DrONUqxWuY.;7443;994;5109;15;11;0;4;996;0;0;0;0.0
9744042;1598028608186253313;2022-11-30 18:58:04;3051894;131570276;3065612;12098969;If you disagree with scientists about science, it’s not really a disagreement. You’re actually just incorrect. Science is not truth, it’s the process of finding the truth. When science evolves, it didn’t lie to you, it learned more.;disagree scientist science disagreement actually incorrect science truth process find truth science evolve lie learn;If you disagree with scientists about science, it’s not really a disagreement. You’re actually just incorrect. Science is not truth, it’s the process of finding the truth. When science evolves, it didn’t lie to you, it learned more.;https://twitter.com/i/web/status/1598028608186253313;neutral;56;AI;0,9178628921508789;-0,27263355255126953;0,8783537745475769;agw_prof;Co-founder Climate Science Rapid Response Team & Climate Science Legal Defense Fund, craft beer/whiskey fan, #FactsMatter;6055;946;15312;49877;33492;8740;7645;0;0;0;0;0.0
9744224;1761064085246931258;2024-02-23 16:22:51;3051703;1215462115592560640;3065785;12099325;It's not open science until everyone benefits. We're proud to stand with 290 scientists in 36 countries today in favor of the science-for-science mechanism in Article 12 of the proposed @WHO Pandemic Agreement and call on other organizations to do the same;open science benefit proud stand scientist country today favor science science mechanism article propose @who pandemic agreement organization;It's not open science until everyone benefits. We're proud to stand with 290 scientists in 36 countries today in favor of the science-for-science mechanism in Article 12 of the proposed @WHO Pandemic Agreement and call on other organizations to do the same;https://twitter.com/i/web/status/1761064085246931258;neutral;56;AI;1,0267724990844727;-0,36764001846313477;0,4702951908111572;colinjcarlson;Climate epidemiologist at @YaleEMD, PI of @viralemergence, working to save what can be saved, so as to open up some kind of future. Krakoa is for all mutants.;11927;455;11790;50;32;0;18;0;0;0;0;0.0
9744247;1837264773693489409;2024-09-20 22:57:11;3039385;2494473072;3065781;12099320;"In July I wrote this for @ASMEdotorg 

""This offshoring potential (of AI training) creates a national security risk; if we don’t win the race to lead on AI, foreign adversaries will do so.""

Nuclear power for domestic data centers helps win that race.";july write @asmedotorg offshoring potential ai training create national security risk win race lead ai foreign adversary nuclear power domestic datum center help win race;"In July I wrote this for @ASMEdotorg ""This offshoring potential (of AI training) creates a national security risk; if we don’t win the race to lead on AI, foreign adversaries will do so."" Nuclear power for domestic data centers helps win that race.";https://twitter.com/i/web/status/1837264773693489409;positive;71;AI;3,3259754180908203;0,5546073913574219;1,0;michaelewebber;Author of https://t.co/x4vAbIWafH & Power Trip & Thirst 4 Power & https://t.co/Vf6vayPZxB | @UTAustin @WebberEnergy | Father, Husband | RT≠E, opinions my own;15883;2017;38773;8;4;2;2;2618;1;1;0;0.5
9744539;1752130078593495455;2024-01-30 00:42:18;3051703;1215462115592560640;3068744;12100396;I understand that there are variations on this problem, where like, some European institutions track grant performance and decide on career positions based on citations, but again. Same principle?;understand variation problem european institution track grant performance decide career position base citation principle;I understand that there are variations on this problem, where like, some European institutions track grant performance and decide on career positions based on citations, but again. Same principle?;https://twitter.com/i/web/status/1752130078593495455;positive;56;AI;0,6958827972412109;-0,1775655746459961;0,8156445026397705;colinjcarlson;Climate epidemiologist at @YaleEMD, PI of @viralemergence, working to save what can be saved, so as to open up some kind of future. Krakoa is for all mutants.;11927;455;11790;1;1;0;0;475;0;0;0;0.5
9744561;1834720782267957524;2024-09-13 22:28:16;3050005;2179078237;3066588;12100110;"Many thanks to the ever generous @MBazilian and @payneinstitute for graciously hosting an informative critical minerals symposium. Learned a ton, met some new folks; great views of Golden too!";thank generous @mbazilian @payneinstitute graciously host informative critical mineral symposium learn ton meet new folk great view golden;"Many thanks to the ever generous @MBazilian and @payneinstitute for graciously hosting an informative critical minerals symposium. Learned a ton, met some new folks; great views of Golden too!";https://twitter.com/i/web/status/1834720782267957524;negative;71;AI;3,2211151123046875;0,581660270690918;0,8593860268592834;dustinmulvaney;Professor @CalState 🌎 Fellow @cplusci @payneinstitute @switzernetwork ☀️ Solar Power: https://t.co/nwBl7kIanS 🦦;11679;1306;25563;4;2;2;0;411;0;0;0;-0.5
